county,county_fips,agency_type,agency_name,street,city,match_status,match_type,matched_address,longitude,latitude,tiger_line_id,side,needs_manual_review,review_reason
Nassau,36059,ambulance_als,"North Merrick Fire Department, Inc.",2095 Camp Avenue,"North Merrick, NY 11566",Match,Exact,"2095 CAMP AVE, NORTH MERRICK, NY, 11566",-73.558284589429,40.676810542258,147635443,L,False,
Nassau,36059,ambulance_als,North Shore University Hospital Ambulance Service,15 Burke Lane,"Syosset, NY 11791",Match,Exact,"15 BURKE LN, SYOSSET, NY, 11791",-73.506838877696,40.810642475101,147640129,L,False,
Nassau,36059,ambulance_als,Oceanside Fire District,65 Foxhurst Road,"Oceanside, NY 11572",Match,Exact,"65 FOXHURST RD, OCEANSIDE, NY, 11572",-73.636282223659,40.645765843727,147681311,L,False,
Nassau,36059,ambulance_als,Oyster Bay Fire Co No 1 Inc,P.O. Box 448,"Oyster Bay, NY 11771",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Nassau,36059,ambulance_als,"Plainview Fire Department, Inc",885 Old Country Road,"Plainview, NY 11803",Match,Exact,"885 OLD COUNTRY RD, PLAINVIEW, NY, 11803",-73.477668982896,40.77448388706,147642769,R,False,
Nassau,36059,ambulance_als,"Port Washington Fire Department, Inc.",65 Harbor Road,"Port Washington, NY 11050",Match,Exact,"65 HARBOR RD, PORT WASHINGTON, NY, 11050",-73.696938382959,40.83989450281,147658858,L,False,
Nassau,36059,ambulance_als,"Rescue Hook & Ladder Co. #1, Roslyn, NY",155 Mineola Avenue,"Roslyn Heights, NY 11577",Match,Exact,"155 MINEOLA AVE, ROSLYN HEIGHTS, NY, 11577",-73.6500238064,40.787050727411,147827335,R,False,
Nassau,36059,ambulance_als,"Rockville Centre Fire Department, Village of",58 North Centre Avenue,"Rockville Centre, NY 11570",Match,Exact,"58 N CENTRE AVE, ROCKVILLE CENTRE, NY, 11570",-73.6497888395,40.659526016415,147693163,L,False,
Nassau,36059,ambulance_als,Roosevelt Fire District,PO Box 501,"Roosevelt, NY 11575",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Nassau,36059,ambulance_als,"Sea Cliff Fire Department, Village of",67 Roslyn Avenue,"Sea Cliff, NY 11579",Match,Exact,"67 ROSLYN AVE, SEA CLIFF, NY, 11579",-73.644785415075,40.848702408694,147661566,L,False,
Nassau,36059,ambulance_als,Seaford Fire District,2170 Southard Avenue,"Seaford, NY 11783",Match,Exact,"2170 SOUTHARD AVE, SEAFORD, NY, 11783",-73.488558752464,40.668149592717,147648859,R,False,
Nassau,36059,ambulance_als,South Farmingdale Fire District,819 Main St,"South Farmingdale, NY 11735",Match,Exact,"819 MAIN ST, SOUTH FARMINGDALE, NY, 11735",-73.438550503286,40.719066843309,147650730,L,False,
Nassau,36059,ambulance_als,"South Floral Park Fire Department, Village of",383 Roquette Ave,"South Floral Park, NY 11001",Match,Exact,"383 ROQUETTE AVE, SOUTH FLORAL PARK, NY, 11001",-73.700257347587,40.714256001597,147666621,R,False,
Nassau,36059,ambulance_als,South Hempstead Fire District,555 May Street,"South Hempstead, NY 11550",Match,Exact,"555 MAY ST, SOUTH HEMPSTEAD, NY, 11550",-73.619625657487,40.68381891466,147628963,L,False,
Nassau,36059,ambulance_als,Stewart Manor Fire Department,120 Covert  Avenue,"Stewart Manor, NY 11530",Match,Exact,"120 COVERT AVE, STEWART MANOR, NY, 11530",-73.688807085459,40.719434445576,147666977,L,False,
Nassau,36059,ambulance_als,Syosset Fire District,50 Cold Spring Road,"Syosset, NY 11791",Match,Exact,"50 COLD SPRING RD, SYOSSET, NY, 11791",-73.499700766295,40.826492374908,147640033,R,False,
Nassau,36059,ambulance_als,Uniondale Fire District,PO Box 248,"Uniondale, NY 11553",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Nassau,36059,ambulance_als,"Valley Stream Fire Department, Village of",123 S Central Ave,"Valley Stream, NY 11582",Match,Non_Exact,"123 S CENTRAL AVE, VALLEY STREAM, NY, 11580",-73.708526529638,40.663594725818,635437334,L,False,
Nassau,36059,ambulance_als,"Vigilant Engine and Hook and Ladder Co., Inc.",83 Cuttermill Road,"Great Neck, NY 11021",Match,Exact,"83 CUTTERMILL RD, GREAT NECK, NY, 11021",-73.731981125617,40.784941431603,147656384,R,False,
Nassau,36059,ambulance_als,Wantagh Fire District,2045 Wantagh Ave,"Wantagh, NY 11793",Match,Exact,"2045 WANTAGH AVE, WANTAGH, NY, 11793",-73.510521447261,40.670143429917,147647511,L,False,
Nassau,36059,ambulance_als,Wantagh Levittown Volunteer Ambulance Corp.,PO Box 94,"Levittown, NY 11756",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Nassau,36059,ambulance_als,West Hempstead Fire District,295 Hempstead Turnpike,"West Hempstead, NY 11552",Match,Exact,"295 HEMPSTEAD TPKE, WEST HEMPSTEAD, NY, 11552",-73.649949746382,40.704990437035,147673460,L,False,
Nassau,36059,ambulance_als,Westbury Fire District,160 Drexel Avenue,"Westbury, NY 11590",Match,Exact,"160 DREXEL AVE, WESTBURY, NY, 11590",-73.592103797391,40.757743865969,147623975,R,False,
Nassau,36059,ambulance_als,"Williston Park Fire Department, Village of",454 Willis Avenue,"Williston Park, NY 11596",Match,Exact,"454 WILLIS AVE, WILLISTON PARK, NY, 11596",-73.644772943449,40.755775255859,147834415,R,False,
Nassau,36059,ambulance_als,Woodmere Fire District,20 Irving Place,"Woodmere, NY 11598",Match,Exact,"20 IRVING PL, WOODMERE, NY, 11598",-73.708094905048,40.63081563314,640607160,R,False,
New York,36061,ambulance_als,"Ambulnz NY6, LLC",685 3rd Ave,"New York, NY 10017",Match,Exact,"685 3RD AVE, NEW YORK, NY, 10017",-73.973666162866,40.751725452378,59658708,R,False,
New York,36061,ambulance_als,"Central Park Medical Unit, Inc.",PO Box 440 Gracie Station,"New York, NY 10028",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
New York,36061,ambulance_als,Columbia University Emergency Medical Service,1116 Amsterdam Wallach Ste.125,"New York, NY 10027",Match,Non_Exact,"1116 AMSTERDAM AVE, NEW YORK, NY, 10027",-73.961728575852,40.806007289411,59656863,L,False,
New York,36061,ambulance_als,GMR Event Services LLC,244 W 54th Street Suite 503,"New York City, NY 10019",Match,Exact,"244 W 54TH ST, NEW YORK, NY, 10019",-73.98291788355,40.764155435937,59655264,L,False,
New York,36061,ambulance_als,Lenox Hill Hospital,15 Burke Lane,"Syosset, NY 11791",Match,Exact,"15 BURKE LN, SYOSSET, NY, 11791",-73.506838877696,40.810642475101,147640129,L,False,
New York,36061,ambulance_als,Mount Sinai Hospital,1000 Tenth Avenue,"New York, NY 10019",Match,Exact,"1000 10TH AVE, NEW YORK, NY, 10019",-73.987771442474,40.770079506677,59655131,R,False,
New York,36061,ambulance_als,New York Presbyterian EMS,"525 E 68th Street, Room M-101","New York, NY 10021",Match,Non_Exact,"525 E 68TH ST, NEW YORK, NY, 10065",-73.955379234616,40.764254134268,59662711,L,False,
New York,36061,ambulance_als,New York-Presbyterian / Queens,525 East 68th Street,"Flushing, NY 10065",Match,Non_Exact,"525 E 68TH ST, NEW YORK, NY, 10065",-73.955379234616,40.764254134268,59662711,L,False,
New York,36061,ambulance_als,St. Luke's Roosevelt Hospital Center,1000 Tenth Avenue,"New York, NY 10016",Match,Non_Exact,"1000 10TH AVE, NEW YORK, NY, 10019",-73.987771442474,40.770079506677,59655131,R,False,
Niagara,36063,ambulance_als,"Barker Fire Department, Inc.",PO Box 274,"Barker, NY 14012",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"Cambria Volunteer Fire Company, Inc.",4631 Cambria Wilson Road,"Lockport, NY 14094",Match,Exact,"4631 CAMBRIA WILSON RD, LOCKPORT, NY, 14094",-78.822311949141,43.188989502499,48695354,L,False,
Niagara,36063,ambulance_als,"Lewiston Fire Company No 2, Inc.",1705 Saunders Settlement Road,"Niagara Falls, NY 14304",Match,Exact,"1705 SAUNDERS SETTLEMENT RD, NIAGARA FALLS, NY, 14304",-78.964695608412,43.138753964001,652668871,L,False,
Niagara,36063,ambulance_als,"Lewiston Volunteer Fire Company, No 1",PO Box  748,"Lewiston, NY 14092",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"Lockport Fire Department, City of",1 Locks Plaza,"Lockport, NY 14094",Match,Exact,"1 LOCKS PLZ, LOCKPORT, NY, 14094",-78.695492022518,43.169263945009,613379547,L,False,
Niagara,36063,ambulance_als,"Lockport, City of",1 Locks Plaza,"Lockport, NY 14094",Match,Exact,"1 LOCKS PLZ, LOCKPORT, NY, 14094",-78.695492022518,43.169263945009,613379547,L,False,
Niagara,36063,ambulance_als,"Miller Hose Company, Inc.",P.O. Box 99,"Newfane, NY 14108",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,Niagara County Sheriff's Office - Emergency Response Team,P.O. Box 496,"Lockport, NY 14095",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"Niagara, County of",P.O. Box 496,"Lockport, NY 14094",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"North Tonawanda Fire Department, City of",495 Zimmerman Street,"North Tonawanda, NY 14120",Match,Exact,"495 ZIMMERMAN ST, NORTH TONAWANDA, NY, 14120",-78.855812943124,43.044136072302,48689449,R,False,
Niagara,36063,ambulance_als,"Olcott Fire Company, Inc.",PO Box 243,"Olcott, NY 14126",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,Ransomville Fire Company No.1 of the Hamlet of Ransomville NY Inc.,PO Box 239,"Ransomville, NY 14131",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"Rapids Volunteer Fire Company, Inc.",7195 Plank Road,"Lockport, NY 14094",Match,Exact,"7195 PLANK RD, LOCKPORT, NY, 14094",-78.788193590921,43.182605425964,48694606,L,False,
Niagara,36063,ambulance_als,"Shawnee Volunteer Fire Company, Inc.",3747 Lockport Road,"Sanborn, NY 14132",Match,Exact,"3747 LOCKPORT RD, SANBORN, NY, 14132",-78.840996760861,43.126709644802,48690421,L,False,
Niagara,36063,ambulance_als,"South Lockport Fire Company, Inc.",5666 South Transit Road,"Lockport, NY 14094",Match,Exact,"5666 S TRANSIT RD, LOCKPORT, NY, 14094",-78.696947509302,43.150569417955,48693989,R,False,
Niagara,36063,ambulance_als,"South Wilson Volunteer Fire Company, Inc.",4194 Chestnut Rd,"Wilson, NY 14172",Match,Exact,"4194 CHESTNUT RD, WILSON, NY, 14172",-78.815268098071,43.241890372894,48689866,R,False,
Niagara,36063,ambulance_als,"Tri Community Ambulance Service, Inc.",PO Box 241,"Sanborn, NY 14132",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,Tri Town Ambulance Service Inc,PO Box 393,"Gasport, NY 14067",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"Upper Mountain Fire Company of Lewiston, NY, Inc.",839 Moyer Road,"Lewiston, NY 14092",Match,Exact,"839 MOYER RD, LEWISTON, NY, 14092",-79.015140430731,43.155791021449,48685455,L,False,
Niagara,36063,ambulance_als,"Wendelville Fire Company, Inc.",7340 Campbell Boulevard,"North Tonawanda, NY 14120",Match,Exact,"7340 CAMPBELL BLVD, NORTH TONAWANDA, NY, 14120",-78.771300660144,43.074353775808,48690767,R,False,
Niagara,36063,ambulance_als,"Wilson Fire Volunteer Co No 1, Inc.",PO Box 609,"Wilson, NY 14172",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"Wolcottsville Volunteer Fire Company, Inc.",PO Box 189,"Akron, NY 14001",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Niagara,36063,ambulance_als,"Wrights Corners Fire Company, Inc.",4043 Lake Avenue,"Lockport, NY 14094",Match,Exact,"4043 LAKE AVE, LOCKPORT, NY, 14094",-78.676663544883,43.216488991313,48690333,L,False,
Niagara,36063,ambulance_als,"Youngstown Volunteer Fire Company, Inc.",Box 387,"Youngstown, NY 14174",No_Match,,,,,,,True,No match found -- verify address manually
Oneida,36065,ambulance_als,"AmCare Ambulance Service, Inc.",PO Box 996,"Rome, NY 13440",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,Boonville Ambulance Inc,P.O. Box 164,"Boonville, NY 13309",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Bridgewater Fire Company, Inc.",PO Box 365,"Bridgewater, NY 13313",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Camden Ambulance Service, Town of",PO Box 265,"Camden, NY 13316",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Camden Volunteer Fire Department, Village of",14 Church Street,"Camden, NY 13316",Match,Exact,"14 CHURCH ST, CAMDEN, NY, 13316",-75.745402568753,43.336104594017,171536090,L,False,
Oneida,36065,ambulance_als,"Central Oneida County Volunteer Ambulance Corps, Inc",7489 E. South Street,"Clinton, NY 13323",Match,Exact,"7489 E SOUTH ST, CLINTON, NY, 13323",-75.39028903338,43.093075572428,630964647,L,False,
Oneida,36065,ambulance_als,Deerfield Fire District #1,5476 Trenton Rd,"Deerfield, NY 13502",Match,Exact,"5476 TRENTON RD, DEERFIELD, NY, 13502",-75.211003513283,43.1284372768,171529698,R,False,
Oneida,36065,ambulance_als,"Edwards Ambulance, Inc.",PO Box 130,"Chadwicks, NY 13319",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Florence Ambulance Service, Town of",11987 Thompson Corners Rd,"Camden, NY 13316",Match,Non_Exact,"11987 THOMPSON CORNERS FLORENCE RD, CAMDEN, NY, 13316",-75.749635551479,43.43819871659,655289651,L,False,
Oneida,36065,ambulance_als,Floyd Fire District,8367 Old Floyd Road,"Rome, NY 13440",Match,Exact,"8367 OLD FLOYD RD, ROME, NY, 13440",-75.334394551698,43.219956109083,171525241,L,False,
Oneida,36065,ambulance_als,"Lake Delta Volunteer Fire Department, Inc.",PO Box 596,"Rome, NY 13440",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,Maynard Fire District,PO Box 377,"Marcy, NY 13403",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"New Hartford Fire Department, Village of",PO Box 328,"New Hartford, NY 13413",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"New York Mills, Village of",1 Maple Street,"New York Mills, NY 13417",Match,Exact,"1 MAPLE ST, NEW YORK MILLS, NY, 13417",-75.292844391468,43.10355113814,171527529,L,False,
Oneida,36065,ambulance_als,"North Bay Volunteer Fire Department, Inc.",PO Box 246,"North Bay, NY 13123",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Sherrill Fire Department, City of",373 Sherrill Road,"Sherrill, NY 13461",Match,Exact,"373 SHERRILL RD, SHERRILL, NY, 13461",-75.599425650865,43.071207658547,171542207,L,False,
Oneida,36065,ambulance_als,Stittville Volunteer Fire Department,9069 Main Street,"Stittville, NY 13469",Match,Exact,"9069 MAIN ST, STITTVILLE, NY, 13469",-75.286053073251,43.22282692564,171525402,L,False,
Oneida,36065,ambulance_als,"Taberg Volunteer Fire Company, Inc",PO Box 523,"Taberg, NY 13471",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Utica Ambulance Service, Inc.",410 Catherine Street,"Utica, NY 13501",Match,Exact,"410 CATHERINE ST, UTICA, NY, 13501",-75.223723158672,43.101859330872,171531433,R,False,
Oneida,36065,ambulance_als,"Utica Fire Department Ambulance, City of",1217 Park Avenue,"Utica, NY 13501",Match,Exact,"1217 PARK AVE, UTICA, NY, 13501",-75.240348813701,43.096135511016,171530837,L,False,
Oneida,36065,ambulance_als,"Volunteer Fire Company of Vernon, Inc.",PO Box 773,"Vernon, NY 13476",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Volunteer Fire Company of Western, Inc",PO Box 17,"Westernville, NY 13486",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Whitesboro Fire Department, Village of",171 Oriskany Blvd.,"Whitesboro, NY 13492",Match,Exact,"171 ORISKANY BLVD, WHITESBORO, NY, 13492",-75.295126625208,43.1226816285,171580800,L,False,
Oneida,36065,ambulance_als,"Willowvale Fire Company, Inc.",PO Box 69,"Chadwicks, NY 13319",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Oneida,36065,ambulance_als,"Woodgate Volunteer Fire Department, Inc.",PO Box 187,"Woodgate, NY 13494",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,"Brewerton Volunteer Fire Department Ambulance, Inc.",PO Box 364,"Brewerton, NY 13029",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,Dewitt Fire District,4500 East Genesee Street,"Dewitt, NY 13214",Match,Non_Exact,"4500 E GENESEE ST, DE WITT, NY, 13214",-76.066207446594,43.034869328202,46606463,R,False,
Onondaga,36067,ambulance_als,"East Area Volunteer Emergency Service, Inc.",PO Box 34,"East Syracuse, NY 13057",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,"Eastern Paramedics, Inc.",101 Richmond Ave #1,"Syracuse, NY 13204",Match,Exact,"101 RICHMOND AVE, SYRACUSE, NY, 13204",-76.166292708729,43.049934252757,46570006,L,False,
Onondaga,36067,ambulance_als,"Fayetteville, Village of",425 East Genesee Street,"Fayetteville, NY 13066",Match,Exact,"425 E GENESEE ST, FAYETTEVILLE, NY, 13066",-76.005852116337,43.029796530236,46623483,L,False,
Onondaga,36067,ambulance_als,"Greater Baldwinsville Ambulance Corps, Inc.",PO Box 744,"Baldwinsville, NY 13027",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,Jamesville Fire District,6661 East Seneca Turnpike,"Jamesville, NY 13078",Match,Exact,"6661 E SENECA TPKE, JAMESVILLE, NY, 13078",-76.060807674848,42.990577142403,639382042,L,False,
Onondaga,36067,ambulance_als,"LaFayette Ambulance Department, Inc.",PO BOX 329,"LaFayette, NY 13084",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,"Manlius Ambulance / EMS Service, Village of",8200 Cazenovia Road,"Manlius, NY 13104",Match,Exact,"8200 CAZENOVIA RD, MANLIUS, NY, 13104",-75.958735705933,42.993162087472,46579063,R,False,
Onondaga,36067,ambulance_als,"Marcellus Ambulance Volunteer Emergency Services, Inc.",PO Box 203,"Marcellus, NY 13108",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,"Mattydale Fire Department, Inc.",173 East Molloy Rd,"Mattydale, NY 13211",Match,Exact,"173 E MOLLOY RD, MATTYDALE, NY, 13211",-76.142525586511,43.097956326566,46568829,L,False,
Onondaga,36067,ambulance_als,"Minoa Ambulance, Village of",240 North Main Street,"Minoa, NY 13116",Match,Exact,"240 N MAIN ST, MINOA, NY, 13116",-76.000721293061,43.076823134893,46583814,R,False,
Onondaga,36067,ambulance_als,"North Area Volunteer Ambulance Corps, Inc.",PO Box 215,"North Syracuse, NY 13212",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,"Northern Onondaga Volunteer Ambulance, Inc.",4425 Buckley Rd,"Liverpool, NY 13090",Match,Exact,"4425 BUCKLEY RD, LIVERPOOL, NY, 13090",-76.208883024109,43.141211161669,46601170,L,False,
Onondaga,36067,ambulance_als,"Old Erie Emergency Services, Inc.",1 North Hamilton Street,"Jordan, NY 13080",Match,Exact,"1 N HAMILTON ST, JORDAN, NY, 13080",-76.477248444248,43.067510434448,46559060,L,False,
Onondaga,36067,ambulance_als,"Pompey Hill Volunteer Fire Dept, Inc.",PO Box 268,"Pompey, NY 13138",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Onondaga,36067,ambulance_als,"Skaneateles Ambulance Vol. Emergency Service, Inc.",77 Fennell Street,"Skaneateles, NY 13152",Match,Exact,"77 FENNELL ST, SKANEATELES, NY, 13152",-76.435161627144,42.95130107649,612668666,L,False,
Onondaga,36067,ambulance_als,"Syracuse Fire Department, City of",1153 W. fayette Street 6th Fl,"Syracuse, NY 13202",Match,Non_Exact,"1153 W FAYETTE ST, SYRACUSE, NY, 13204",-76.17333527201,43.046285179062,46622706,L,False,
Onondaga,36067,ambulance_als,Syracuse University - Carrier Dome Health Squad,900 Irving Avenue,"Syracuse, NY 13244",Match,Non_Exact,"900 IRVING AVE, SYRACUSE, NY, 13210",-76.138266978944,43.03854306739,46571503,R,False,
Onondaga,36067,ambulance_als,Syracuse University Ambulance,100 Collage Place - Suite 006,"Syracuse, NY 13244",No_Match,,,,,,,True,No match found -- verify address manually
Onondaga,36067,ambulance_als,"TLC Medical Transportation Services, Inc.",638 Burnett Avenue,"Syracuse, NY 13203",Match,Non_Exact,"638 BURNET AVE, SYRACUSE, NY, 13203",-76.134383509825,43.052084083445,46604788,R,False,
Onondaga,36067,ambulance_als,"Tully Ambulance, Town of",1 Railroad Street,"Tully, NY 13159",Match,Exact,"1 RAILROAD ST, TULLY, NY, 13159",-76.106121648708,42.798825659521,46557309,R,False,
Onondaga,36067,ambulance_als,"Western Area Volunteer Emergency Service, Inc.",PO Box 156,"Camillus, NY 13031",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ontario,36069,ambulance_als,"Canandaigua Emergency Squad, Inc.",233 North Pearl Street,"Canandaigua, NY 14424",Match,Exact,"233 N PEARL ST, CANANDAIGUA, NY, 14424",-77.294991819453,42.892377545736,13471758,R,False,
Ontario,36069,ambulance_als,"Canandaigua Emergency Squad, Inc.",233 North Pearl Street,"Canandaigua, NY 14424",Match,Exact,"233 N PEARL ST, CANANDAIGUA, NY, 14424",-77.294991819453,42.892377545736,13471758,R,False,
Ontario,36069,ambulance_als,Canandaigua Veterans Administration Medical Center FD,400 Fort Hill Bldg 16,"Canandaigua, NY 14425",Match,Non_Exact,"400 FORT HILL AVE, CANANDAIGUA, NY, 14424",-77.270408025873,42.900984226594,605723362,L,False,
Ontario,36069,ambulance_als,"Citizens Hose Company of Shortsville, Inc.",PO Box 306,"Shortsville, NY 14548",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ontario,36069,ambulance_als,"Finger Lakes Ambulance EMS, Inc.",14 Crane Street,"Clifton Springs, NY 14432",Match,Exact,"14 CRANE ST, CLIFTON SPRINGS, NY, 14432",-77.13815130523,42.962567491475,13472889,L,False,
Ontario,36069,ambulance_als,"Finger Lakes Racing Association, Inc.",PO Box 25250,"Farmington, NY 14425",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ontario,36069,ambulance_als,Fishers Fire District,380 High Street,"Victor, NY 14564",Match,Exact,"380 HIGH ST, VICTOR, NY, 14564",-77.43267243336,43.020814456197,635782129,L,False,
Ontario,36069,ambulance_als,Mercy Flight Central Inc.,2420 Brickyard Road,"Canandaigua, NY 14424",Match,Exact,"2420 BRICKYARD RD, CANANDAIGUA, NY, 14424",-77.319555846062,42.913056421943,605773331,L,False,
Ontario,36069,ambulance_als,"Phelps Ambulance, Inc",PO Box 81,"Phelps, NY 14532",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ontario,36069,ambulance_als,"Port Gibson Volunteer Fire Department, Inc.",PO Box 145,"Port Gibson, NY 14537",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ontario,36069,ambulance_als,"Richmond Fire Department #1, Inc.",PO Box 469,"Honeoye, NY 14471",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ontario,36069,ambulance_als,"Stanley Hall Gorham Ambulance Corps, Inc.",PO Box 57,"Hall, NY 14463",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ontario,36069,ambulance_als,"Victor Farmington Volunteer Ambulance Corps, Inc.",1321 East Victor Road,"Victor, NY 14564",Match,Exact,"1321 E VICTOR RD, VICTOR, NY, 14564",-77.383213363345,42.971512485073,13485418,L,False,
Orange,36071,ambulance_als,"Ambulnz NY2, LLC",263 NY-17K,"Newburgh, NY 12550",Match,Exact,"263 STATE RTE 17K, NEWBURGH, NY, 12550",-74.117519656474,41.524151149539,124410853,L,False,
Orange,36071,ambulance_als,"Blooming Grove Volunteer Ambulance Corps, Inc.",7 North Street,"Washingtonville, NY 10992",Match,Exact,"7 NORTH ST, WASHINGTONVILLE, NY, 10992",-74.165545697756,41.428539690998,124394041,R,False,
Orange,36071,ambulance_als,"Goshen EMS Corps, Inc.",PO Box 695,"Goshen, NY 10924",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Orange,36071,ambulance_als,"Goshen Volunteer Ambulance Corps, Inc.",PO Box 695,"Goshen, NY 10924",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Orange,36071,ambulance_als,"Greenville Township Volunteer Ambulance Corps, Inc.",1495 Greenville Tpk,"Port Jervis, NY 12771",Match,Exact,"1495 GREENVILLE TPKE, PORT JERVIS, NY, 12771",-74.60044999064,41.364689427077,124429641,R,False,
Orange,36071,ambulance_als,"Greenwood Lake Ambulance, Inc.",PO Box 223,"Greenwood Lake, NY 10925",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Orange,36071,ambulance_als,"Highlands Ambulance, Town of",PO Box 35,"Highland Falls, NY 10928",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Orange,36071,ambulance_als,"Kiryas Joel Volunteer EMS, Inc.",63 Forest Road,"Monroe, NY 10950",Match,Exact,"63 FOREST RD, MONROE, NY, 10950",-74.169263040402,41.341958178119,124404749,L,False,
Orange,36071,ambulance_als,"Lenape Volunteer Ambulance Corp, Inc.",PO Box 641,"Unionville, NY 10988",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Orange,36071,ambulance_als,Monroe Community Ambulance  Inc.,PO Box 841,"Monroe, NY 10950",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Orange,36071,ambulance_als,"Mount Hope EMS, Town of",1706 State Route 211,"Otisville, NY 10963",Match,Exact,"1706 STATE RTE 211, OTISVILLE, NY, 10963",-74.52807200299,41.471784923211,124387002,R,False,
Orange,36071,ambulance_als,"New Windsor Volunteer Ambulance Corps, Inc.",P.O. Box 4334,"New Windsor, NY 12553",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Orange,36071,ambulance_als,"Pine Bush Area Volunteer Ambulance Corps, Inc.",PO Box 407,"Pine Bush, NY 12566",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
